DATE,humidity,pressure,radiation,precipitation,temp_mean,temp_min,temp_max,wind_speed
20040502,0.66,1.0092,2.38,0,13.5,9.2,18.7,2.9
20040503,0.68,1.0039,1.93,0.03,13.9,8.3,20,2.5
20040504,0.72,0.9948,1.29,1.14,13.6,9.5,18.1,5.4
20040505,0.81,0.9917,0.89,0.25,8.5,6.4,12.1,4.2
20040506,0.86,0.9972,0.73,0.9,7.5,6.3,9.7,3.2
20040507,0.68,1.0032,1.58,0.05,9.1,6.4,12.5,3.6
20040508,0.67,1.0048,0.82,0.15,8.8,7.1,11.1,6.1
20040509,0.78,1.0091,0.26,0.02,7.3,6.4,8.1,3.1
20040510,0.72,1.0126,2.26,0,11.7,6.8,17.1,1.8
20040511,0.66,1.0159,3.07,0,13.6,6.5,21.4,3.2
20040512,0.77,1.0142,2.19,0,12.6,6.8,19,5.1
20040513,0.75,1.0166,0.86,0,10,8.8,12.3,4.1
20040514,0.68,1.0216,1.9,0,12.5,6.7,17,3
20040515,0.62,1.025,2.89,0,13.7,5.9,21.1,4
20040516,0.62,1.0248,2.45,0,14.7,7,21.2,5.2
20040517,0.55,1.023,3.24,0,16.5,6.4,25,3
20040518,0.53,1.0223,3.24,0,18.4,8.9,26.8,2.2
20040519,0.55,1.0227,3.18,0,19.2,11,26,2
20040520,0.55,1.017,3.16,0.11,19.7,12.1,27.3,2.2
20040521,0.82,1.014,1.14,1.33,13.9,9.6,19.1,3.6
20040522,0.87,1.0208,0.53,0.4,8.6,5.7,12.2,6.9
20040523,0.63,1.0241,3.43,0,9.4,3.1,16.3,6.5
20040524,0.57,1.0236,3.38,0,11.4,2.9,18.3,4.6
20040525,0.53,1.0195,3.35,0,13.6,4,21.3,4
20040526,0.52,1.0163,3.3,0.1,16.2,7.5,24,4.6
20040527,0.81,1.0201,1.26,0.11,13,9.8,16.8,2.9
20040528,0.6,1.0229,2.72,0,13.9,8.8,19.6,2.5
20040529,0.52,1.0229,3.4,0,15.4,6.1,22.8,1.9
20040530,0.52,1.0203,3.12,0.21,16.7,8.8,25.3,3.2
20040531,0.74,1.0195,1.94,0.16,16,13,20.5,3.1
20040601,0.9,1.0168,0.76,0.98,13.8,12.4,15.1,4.8
20040602,0.86,1.0187,1.19,2.26,14.7,12.4,17.9,4.1
20040603,0.92,1.023,0.42,0.12,13,11.6,15.1,2.8
20040604,0.83,1.0211,1.82,0.08,15.1,11.3,20.1,2.2
20040605,0.84,1.0176,1.33,0.48,15,12.7,19.1,2.6
20040606,0.7,1.0187,2.93,0,16.1,10.8,21.5,3.2
20040607,0.61,1.0203,3.39,0,18.8,9.6,26.6,2.9
20040608,0.6,1.0211,3.05,0,21.3,13,30.1,2.8
20040609,0.58,1.021,3.21,0,23.5,15.3,31.1,1.6
20040610,0.59,1.0194,2.91,0,24.3,17.1,31.2,2.5
20040611,0.89,1.0203,0.65,1.66,18,15.8,20,2.6
20040612,0.68,1.0209,2.76,0.02,17.2,12.6,21,3
20040613,0.74,1.0259,2.25,0.16,14.8,11.2,18.8,4
20040614,0.69,1.0255,2.49,0,16.4,10.3,24.2,4.4
20040615,0.74,1.0203,1.49,0,16,10.2,20.5,2.4
20040616,0.7,1.0179,1.79,0.02,16.9,11.7,22,2.9
20040617,0.62,1.0143,3.41,0,17.8,9.5,25.3,3
20040618,0.61,1.0084,3,0,18.8,15.2,23,2.8
20040619,0.68,1.0074,1.73,0.14,15.4,11.9,20.1,3
20040620,0.68,1.0087,2.2,0,14.5,10.2,20.1,3.6
20040621,0.63,1.0139,2.11,0.05,15.5,12.1,20.7,2.9
20040622,0.82,1.0158,1.38,0.65,16,13,21,4.6
20040623,0.69,1.0115,1.46,0.24,19.4,15.8,24.3,7.4
20040624,0.56,1.0156,3.26,0.01,17.9,15.1,21.8,5.2
20040625,0.59,1.0195,3,0,17.5,11.6,22.5,1.9
20040626,0.57,1.0215,2.96,0,17.7,8.8,25.9,2.4
20040627,0.61,1.0201,1.94,0.14,21.4,14.3,28,4.4
20040628,0.55,1.0243,2.85,0,21.6,16.1,25.8,2.5
20040629,0.5,1.0244,3.41,0,19.2,12,25.2,2.4
20040630,0.54,1.0175,3.25,0,20.5,11.9,28.3,3.6
20040701,0.61,1.0158,1.49,0,19.2,15.6,22,4.2
20040702,0.63,1.0175,1.77,0.02,17.2,13.6,23,5.9
20040703,0.59,1.0197,3.02,0,17.5,12.2,22.5,4.9
20040704,0.53,1.0174,3.35,0,19.5,11.2,27.1,3.4
20040705,0.75,1.0184,1.35,0.79,18.4,13.2,24.5,2.8
20040706,0.75,1.0195,2.17,0.01,18.1,14.5,23.3,3.9
20040707,0.76,1.0125,1.51,0,19.8,16.4,25.5,6.5
20040708,0.84,1.0124,1.03,1.28,16.5,14.4,20.5,7.1
20040709,0.59,1.0165,2.32,0.5,16.6,13.5,21.1,5.1
20040710,0.72,1.0184,1.97,0.1,13.8,11.5,18.5,2.5
20040711,0.74,1.016,1.91,0.29,14.4,11,19.6,3.8
20040712,0.72,1.0149,1.89,0.02,14.3,11.5,19.5,2.6
20040713,0.8,1.0186,1.59,0.33,15,12,18.6,2
20040714,0.66,1.0211,3.14,0,16.2,9.5,23.2,2.8
20040715,0.66,1.0194,2.42,0,20.2,15.6,25,2.1
20040716,0.67,1.0164,3.22,0,22.1,15,28,2.2
20040717,0.64,1.0158,2.02,0,24.2,18.3,30.5,4.4
20040718,0.64,1.0179,2.61,0,22.2,17.2,28.6,2.2
20040719,0.66,1.0172,2.8,0,22.7,16.7,29.1,1.8
20040720,0.8,1.0151,1.83,0.5,20.3,17.8,26.5,3.5
20040721,0.72,1.0164,2.5,3.14,23.1,18,29.2,1.5
20040722,0.7,1.0181,2.97,0,23.9,17.8,30.9,2.5
20040723,0.69,1.0187,2.13,0.11,24.6,20.4,29.9,3
20040724,0.8,1.0218,1.36,0.03,20.7,17,24.2,3.6
20040725,0.63,1.0189,2.85,0,20.5,15.4,25.8,3.8
20040726,0.7,1.0167,1.26,0.01,16.9,13.2,21.7,3.2
20040727,0.7,1.0189,2.51,0,17.5,12.2,23.3,2
20040728,0.6,1.0179,3.12,0,18.3,10.4,26.3,3.2
20040729,0.52,1.0152,3.06,0,21.2,12.4,29.3,2.4
20040730,0.54,1.018,2.82,0,22.9,15.9,29.6,2.6
20040731,0.55,1.019,2.48,0,23.5,16.6,30,2.9
20040801,0.56,1.0161,2.87,0,24.5,16.7,32,3.9
20040802,0.58,1.0133,2.87,0,24.3,16.4,31.9,3.5
20040803,0.61,1.0101,2.36,0.46,23.6,17.5,31.1,3.1
20040804,0.74,1.0098,2.43,0.01,22.2,17.7,28.3,2.6
20040805,0.67,1.0098,2.43,0,23.3,18.7,29.2,2.9
20040806,0.76,1.0142,1.48,0.04,22.3,19.2,25.2,2
20040807,0.78,1.013,1.81,0.05,22.1,17.3,30.1,2.9
20040808,0.63,1.0089,2.74,0,23.7,16.9,31.3,3.6
20040809,0.63,1.0096,1.54,0,23.6,18.6,28.4,3.5
20040810,0.76,1.0112,1.38,1.73,21.9,18,28.8,2.8
20040811,0.77,1.0124,2.24,0,22.6,18.7,27.2,4.1
20040812,0.8,1.0105,1.78,0.71,20.8,15.7,30.3,5.5
20040813,0.72,1.0138,1.58,0.33,18.3,15.2,23,6
20040814,0.71,1.0198,0.45,0,17.6,15.2,19.3,2.5
20040815,0.68,1.0201,2.68,0,19.3,13.4,25.6,2.1
20040816,0.82,1.013,1.22,0.42,17.5,13.4,23.3,4.2
20040817,0.9,1.0099,0.57,0.66,18.1,17.3,20.9,3.1
20040818,0.67,1.0091,2.33,0.15,22,16.8,30.1,5.2
20040819,0.91,1.0138,0.56,1.33,17.9,17.1,19.3,5.9
20040820,0.7,1.0131,2.24,0,19.2,16.1,24.2,5.1
20040821,0.67,1.0182,1.34,0.02,16,13.3,19.7,4
20040822,0.76,1.0215,1.88,0,16.6,13.1,21,2.8
20040823,0.67,1.0173,2.36,0.15,19.7,12.3,28,4.2
20040824,0.8,1.0163,0.95,0.47,18,16.9,22.1,6
20040825,0.62,1.0149,1.82,0.13,17.8,15.2,21.6,5.8
20040826,0.82,1.0184,0.84,0.02,15,13.8,19.7,2.6
20040827,0.71,1.0177,2.24,0,18.1,14.3,23.1,4.2
20040828,0.71,1.0159,2.35,0,17.6,11.8,23.7,3.6
20040829,0.86,1.017,1.2,1.26,17.2,15.5,21.5,4.2
20040830,0.82,1.0169,1.24,0.02,16.9,14.3,21.4,4
20040831,0.67,1.0186,1.74,0,15.6,11.6,20.9,1
20040901,0.73,1.0177,2.45,0,15.2,8.7,22.4,2.8
20040902,0.69,1.0177,2.34,0,18.4,10,27.5,1.8
20040903,0.73,1.0227,2.12,0,21.5,15,28.1,2.8
20040904,0.8,1.0264,2.1,0,21.8,16.7,27.5,4
20040905,0.7,1.0237,2.28,0,20.3,13.9,28.1,5.1
20040906,0.68,1.0223,2.25,0,19.1,12.5,26.7,5.2
20040907,0.73,1.0247,2.19,0,19.5,13.3,26.2,5.4
20040908,0.74,1.027,2.21,0,18.4,11.4,26,5
20040909,0.59,1.0246,2.25,0,18.1,10.6,26.1,3.9
20040910,0.59,1.0204,1.79,0,19.8,14,27.6,4.6
20040911,0.68,1.0192,1.79,0.54,22.1,17.8,27.1,4.2
20040912,0.76,1.0199,1.78,0.03,16.8,12.7,21.1,3.4
20040913,0.69,1.0153,1.67,0.11,17.3,12.1,24.4,5.1
20040914,0.88,1.014,0.74,0.6,17.4,15.2,21.5,4.6
20040915,0.73,1.0203,1.33,0,15.1,12,20.2,2.5
20040916,0.78,1.025,1.34,0,13.7,9,18.1,1.1
20040917,0.76,1.024,2,0,13,6.5,20.6,2
20040918,0.74,1.0193,2.02,0,15.9,9.7,23.6,4
20040919,0.86,1.0193,0.5,0.02,14.2,10.9,18.2,2.5
20040920,0.71,1.0193,1.56,0,15.8,13,20.3,4.9
20040921,0.66,1.0214,1.39,0,13.9,11.4,18.6,3.8
20040922,0.58,1.0224,0.97,0,13.4,11.8,16.6,4.6
20040923,0.72,1.0136,0.36,1.09,15.9,11.8,18.3,5.9
20040924,0.86,1.016,1.08,0.78,10.1,9.1,14.2,3.4
20040925,0.88,1.0217,0.7,0.28,10.5,8.1,13.1,2.4
20040926,0.83,1.0242,0.36,0,10.6,8.3,12.6,2.8
20040927,0.82,1.0244,1,0.03,12.1,7.6,17.1,2.6
20040928,0.82,1.0216,0.76,0,15,13.1,17.4,1.9
20040929,0.82,1.0192,0.59,0,15.5,14,17.8,1.4
20040930,0.8,1.0203,1.42,0.01,16.2,13.1,21.4,2
20041001,0.77,1.021,1.35,0.02,16.2,12.2,21.9,3.4
20041002,0.79,1.0229,0.89,0,14.9,11.8,18.6,2.6
20041003,0.74,1.0234,1.6,0,15,10.5,20.9,2.5
20041004,0.73,1.018,1.4,0,17.1,11.6,23.8,4.9
20041005,0.7,1.0159,1.56,0,18.2,13.1,28.1,3.1
20041006,0.85,1.0184,0.34,0.21,15.9,12.4,18.5,2
20041007,0.9,1.0198,0.35,0.15,12.7,11.6,14,2.2
20041008,0.9,1.0154,0.82,1.18,14.4,10.2,20.3,6.6
20041009,0.94,1.0142,0.19,1.28,10.6,9.5,11.6,5.4
20041010,0.94,1.0117,0.12,1.46,10.8,10.1,11.5,3.9
20041011,0.8,1.0165,1.03,0,10.3,8.7,13.6,6.2
20041012,0.8,1.0187,1.35,0,11.2,7.6,16.7,4.9
20041013,0.84,1.0166,1.15,0.24,11.2,8.3,15.8,5
20041014,0.88,1.009,0.6,0.8,11.7,7.7,15.7,4.8
20041015,0.87,1.0036,0.41,0.57,8.9,6,12.4,4.8
20041016,0.86,1.0045,0.65,1.28,7,5.1,9.9,4.1
20041017,0.8,1.0087,0.47,0.43,7.7,6,11.4,5.4
20041018,0.75,1.0131,0.59,0.15,10.8,8.4,14.1,2
20041019,0.93,1.0105,0.19,1.52,9.8,8.7,11.1,3.1
20041020,0.89,1.0074,0.39,0.44,12.9,10.8,14.9,6.1
20041021,0.77,1.0153,1.19,0.01,15,10.6,19.8,4.6
20041022,0.82,1.0193,1.03,0,13.3,8.8,19.9,3.2
20041023,0.84,1.018,1.12,0,14.8,11.2,21.1,4.2
20041024,0.8,1.0139,1.23,0,14.3,10.4,21.4,4.1
20041025,0.9,1.0147,0.29,2.54,12.9,10.5,15,3.8
20041026,0.94,1.0138,0.11,3.71,9.2,8.1,10.7,1.6
20041027,0.88,1.0066,0.53,0.27,9.5,7.6,12.3,4.6
20041028,0.92,1.0023,0.37,0.92,10.6,9.3,12.8,4.4
20041029,0.91,1.0012,0.79,0.18,11.6,8.9,15,3.6
20041030,0.81,1.0088,1.08,0,10.7,6.5,16,3
20041031,0.9,1.0138,0.37,0,8.7,4.6,12.6,4.6
20041101,0.9,1.0154,0.21,0,10.1,9.6,11.3,3
20041102,0.92,1.0171,0.18,0,9.6,8.8,10.5,3.1
20041103,0.86,1.0192,0.74,0,11.6,8.1,14.9,2.6
20041104,0.88,1.0216,0.83,0.1,11.6,6.8,16.1,1.9
20041105,0.81,1.0265,0.3,0.01,11,7.3,13,2.6
20041106,0.8,1.0257,0.36,0.03,6.9,5.1,8.5,2
20041107,0.83,1.0215,0.5,0.22,6.4,3.4,9.1,1.9
20041108,0.85,1.0181,0.64,0,3.9,1.8,6.7,1.5
20041109,0.85,1.0125,0.33,0,2.2,0.9,3.2,1.9
20041110,0.85,1.0117,0.23,0.11,2,1,3.3,4
20041111,0.88,1.0176,0.24,0,3,1.7,4,4.8
20041112,0.79,1.0228,0.22,0.15,4,2.8,5,1.6
20041113,0.82,1.0265,0.38,0.13,3.7,1.5,5.9,4.8
20041114,0.73,1.0296,0.6,0,2.2,-2.3,6,3.8
20041115,0.82,1.0289,0.85,0,-0.7,-4.2,3.4,2
20041116,0.79,1.0314,0.56,0,2.1,-2.8,5.5,2.8
20041117,0.8,1.0303,0.3,0,4.7,2.2,9.1,3.4
20041118,0.67,1.0218,0.1,0.02,8.8,7.6,9.4,5.8
20041119,0.7,1.0173,0.65,0.48,5,-0.4,10.1,3.4
20041120,0.83,1.0267,0.3,0,1.2,-0.1,2.8,2.5
20041121,0.82,1.0284,0.73,0.05,1.9,-0.8,5.4,3.2
20041122,0.77,1.0256,0.37,0.07,9,2.8,12.6,3.2
20041123,0.85,1.0275,0.21,0.02,9.2,7.3,10.8,1.6
20041124,0.94,1.0312,0.49,0,3.5,-0.7,7.8,3.2
20041125,0.86,1.0286,0.61,0,3,-1.9,6,1.8
20041126,0.88,1.0281,0.41,0,3.4,-0.9,8.1,2.6
20041127,0.87,1.0268,0.5,0.02,6,1.4,10.1,1.9
20041128,0.93,1.0181,0.4,1.17,3.9,0.4,6.3,2.4
20041129,0.97,1.0135,0.08,0.05,5.5,4.6,6.1,3
20041130,0.95,1.011,0.06,0.02,3.1,2.3,4.7,1.9
20041201,0.95,1.0103,0.18,0.33,1.5,0,4,3.5
20041202,0.91,1.0119,0.35,0.8,3,0.9,5.7,5.4
20041203,0.93,1.0207,0.33,0.14,4.7,3.1,6.8,2.5
20041204,0.96,1.0284,0.13,0.01,4.5,3.6,5.5,3.9
20041205,0.98,1.0302,0.06,0,2.8,2.5,3.6,2.1
20041206,0.93,1.0307,0.29,0,0.9,0,3.8,3
20041207,0.94,1.03,0.16,0,0.2,-2,3.4,3.2
20041208,0.84,1.0298,0.18,0,0.8,0.2,1.7,4.9
20041209,0.82,1.0261,0.25,0,1.2,0.5,2.1,2.8
20041210,0.88,1.0262,0.55,0,1.1,-1.4,3.2,1.8
20041211,0.88,1.0286,0.11,0,0.2,-0.4,0.7,4.1
20041212,0.87,1.0304,0.54,0,-0.1,-1.7,2.9,3.9
20041213,0.89,1.0318,0.62,0,-1.1,-3.9,2.5,2.1
20041214,0.88,1.0314,0.59,0,-0.8,-2.8,2.7,0.9
20041215,0.88,1.0279,0.51,0,-1.4,-3.8,1,2.1
20041216,0.87,1.0181,0.5,0.03,0,-2.5,2.6,4.6
20041217,0.72,1.0057,0.17,0.14,6.6,1.5,8.3,6.6
20041218,0.67,1.0147,0.38,0.41,3.1,1.6,5.3,4.6
20041219,0.93,1.006,0.07,2.03,0.8,-0.8,8.7,7.4
20041220,0.86,1.02,0.66,0,-4.1,-8,-0.9,3.2
20041221,0.88,1.0262,0.11,0,-3.3,-7.5,-1.1,1.6
20041222,0.8,1.028,0.59,0.06,-5.2,-10.7,-0.5,4.6
20041223,0.88,1.0206,0.24,0.04,3.2,-0.8,8,5.2
20041224,0.72,1.0142,0.38,0,8.3,4.2,11.5,6.8
20041225,0.85,1.0024,0.22,1,5.3,1.5,10.9,4
20041226,0.96,1.0032,0.07,0.77,1.2,-0.1,2.6,4
20041227,0.91,1.0156,0.05,0.09,0.8,0,2.2,2.3
20041228,0.88,1.0148,0.15,0.32,0.3,-0.5,1.6,5.1
20041229,0.88,1.0279,0.21,0.05,1.6,0.6,2.2,2.4
20041230,0.85,1.0358,0.49,0,0.5,-2.2,2.7,2.5
20041231,0.92,1.0323,0.17,0.16,0.2,-2.2,2,3.4
20050101,0.94,1.029,0.3,0.07,3.8,2,5.7,4.2
20050102,0.86,1.0283,0.14,0.61,5.7,2.1,10,3.4
20050103,0.78,1.0382,0.43,0,3.7,2.1,5.9,1.9
20050104,0.8,1.0355,0.67,0,1.8,-1.9,6.9,2
20050105,0.8,1.0331,0.28,0.11,3.7,-2.2,8.3,5.5
20050106,0.78,1.0349,0.24,0.01,8.4,5.5,9.9,4
20050107,0.81,1.0355,0.64,0,5.7,1.6,9.5,3.6
20050108,0.7,1.028,0.69,0.03,6.1,-1.1,13.3,5
20050109,0.83,1.0307,0.3,0.06,8.6,5.2,11.4,2.6
20050110,0.86,1.0296,0.69,0,5.4,1.3,11.4,5
20050111,0.79,1.0311,0.69,0,4.6,1.1,10.1,5
20050112,0.84,1.0286,0.41,0.22,5.1,1.3,8.7,2.6
20050113,0.77,1.0316,0.71,0,4.8,-0.6,7.6,1.8
20050114,0.85,1.0326,0.72,0,0.4,-2.8,5.3,3.4
20050115,0.78,1.0301,0.76,0,-0.5,-2.8,3.4,3.8
20050116,0.81,1.0299,0.76,0,-1.2,-3,2.6,2.1
20050117,0.85,1.026,0.72,0,-0.7,-3.2,3.3,4.9
20050118,0.81,1.0086,0.14,0.32,2.6,-1.3,9.1,8
20050119,0.76,1.0164,0.56,0,3.2,1.6,5.9,4.5
20050120,0.74,1.0173,0.12,0.06,6.5,3,9.7,7
20050121,0.77,1.0141,0.22,0.63,6.6,4.3,9.6,5.4
20050122,0.74,1.0192,0.5,0,2.6,-1.2,5.5,4.1
20050123,0.8,1.0194,0.43,0.03,0.5,-1.1,2.6,6.2
20050124,0.78,1.0179,0.48,0.08,-1.2,-2.9,0.5,4.9
20050125,0.83,1.0192,0.39,0.12,-2.9,-3.6,-1.6,4.6
20050126,0.76,1.0198,0.53,0,-3.7,-6.2,-1.6,7.1
20050127,0.75,1.0199,0.63,0,-6.1,-8.8,-3.6,2.8
20050128,0.73,1.0156,0.8,0,-4.6,-7.1,-1.5,4
20050129,0.67,1.0232,0.91,0,-5.9,-8.2,-3.7,3.2
20050130,0.68,1.0329,0.57,0,-6.1,-10.7,-3.3,1.5
20050131,0.69,1.0308,0.38,0.07,-0.7,-3.4,2.3,2.5
20050201,0.84,1.0268,0.46,0.13,2,-0.9,4.1,3.5
20050202,0.84,1.0324,0.45,0.01,1.7,-2.2,4.1,2.4
20050203,0.85,1.0327,0.57,0,2.6,-1,5.7,2.9
20050204,0.8,1.0314,0.94,0,1.4,-1.9,5.4,3
20050205,0.76,1.0258,1.01,0,0.8,-2.2,4.4,2.9
20050206,0.81,1.026,0.7,0,0.7,-1.9,4.8,3
20050207,0.8,1.0269,0.91,0,1.6,-1.3,6.5,2.1
20050208,0.67,1.0303,1.01,0,2.9,-0.5,9.7,2.2
20050209,0.6,1.0331,1.11,0,3.5,-1,10.4,1.8
20050210,0.68,1.0341,0.54,0,4.1,-1.6,9.2,5
20050211,0.81,1.0274,0.12,0.38,6.6,5.3,7.9,6.5
20050212,0.76,1.0133,0.28,0.54,10.2,6.5,13,7.6
20050213,0.8,1.0052,0.42,0.33,3,0.3,7,6
20050214,0.81,1.008,0.56,0.18,1.1,-0.4,3.2,5.2
20050215,0.84,1.01,0.76,0,-0.3,-1.3,1.4,5.1
20050216,0.81,1.0186,0.53,0,-1.1,-2.2,0.3,5.9
20050217,0.82,1.0239,0.5,0,-1.3,-2.6,0.5,2.4
20050218,0.77,1.0229,0.32,0.01,-0.9,-1.9,0.5,2.6
20050219,0.82,1.0135,0.35,0.12,-1,-3.2,0.3,4.1
20050220,0.79,1.0097,0.99,0.01,0.2,-1.6,4.2,3.8
20050221,0.86,1.0069,0.45,0.28,-1.2,-2,-0.2,2.4
20050222,0.89,1.006,0.64,0.06,-1.7,-3.1,0.5,3.6
20050223,0.78,1.0104,0.84,0.06,-2.2,-3.7,0.7,2.2
20050224,0.76,1.0138,0.93,0,-2,-4,1.7,1.6
20050225,0.79,1.0159,0.7,0,-2.7,-5.7,-0.2,4.9
20050226,0.71,1.0135,0.73,0,-1.3,-3.8,0.9,4.1
20050227,0.81,1.0143,0.44,0.5,-4,-6.5,-2.5,6.9
20050228,0.6,1.0209,1.72,0,-6.2,-11.4,-2.4,5.1
20050301,0.66,1.015,1.62,0,-7.6,-14.7,-1.1,2.1
20050302,0.63,1.0091,1.65,0,-3.9,-10.7,3.1,3.8
20050303,0.58,1.0075,1.48,0,0.5,-4.3,7.2,4
20050304,0.64,1.0125,1.37,0,-0.2,-4.4,3.7,4.1
20050305,0.79,1.0073,0.78,0.06,-0.3,-2.3,2.1,3.8
20050306,0.84,1.0175,0.45,0,-2.2,-6.1,-0.3,4.6
20050307,0.79,1.0254,1.41,0.27,-3.4,-10.1,1.3,3.2
20050308,0.84,1.0267,0.78,0.26,1.6,-1.4,4.9,2.2
20050309,0.78,1.0295,0.56,0,3,1.1,5.6,1.9
20050310,0.76,1.0283,0.9,0,2.6,-1.6,6.8,1.8
20050311,0.66,1.02,1.57,0,2.5,-3.7,7.6,3.9
20050312,0.7,1.0106,0.33,0.19,3.4,0.7,6.3,4.5
20050313,0.66,1.0155,1.92,0,2.2,-2.8,7.4,1.2
20050314,0.61,1.0169,1.76,0,5.4,-1.1,12.2,1.2
20050315,0.63,1.0245,1.85,0,9.5,1,17.8,2.8
20050316,0.54,1.0289,1.95,0,11.2,3.6,20.7,3.8
20050317,0.54,1.0303,1.8,0,13,5.4,21.5,2.1
20050318,0.58,1.0288,1.95,0,13.8,6.5,22.5,2.6
20050319,0.62,1.0228,1.94,0,13.6,5.3,21.8,3.6
20050320,0.77,1.0188,1.36,0,12,8.8,16.7,3.6
20050321,0.66,1.0147,1.91,0,11.4,4.5,17.6,2.9
20050322,0.72,1.0151,0.61,0.61,11,8.6,14.2,3.8
20050323,0.8,1.0183,1.94,0,13.2,9.4,18.1,4.2
20050324,0.85,1.0179,0.9,0.86,12.1,7.9,16.5,2.1
20050325,0.72,1.0172,1.77,0.04,12.5,7.6,17.7,3.2
20050326,0.85,1.0089,1.06,1.11,11.1,6.7,16.6,3.4
20050327,0.87,1.0079,0.78,0.16,11.3,9.6,14.1,3.8
20050328,0.75,1.0134,1.15,0,11.9,8.3,15.9,3.6
20050329,0.8,1.0137,1.22,0.41,11.7,8.3,17.5,5
20050330,0.74,1.0163,1.19,0,11,6.7,14.4,3.2
20050331,0.8,1.0217,1.22,0.08,9.6,4.7,14.6,2.5
20050401,0.62,1.0235,2.2,0,10.9,5.7,16.9,4
20050402,0.53,1.0217,2.24,0,11.6,4.4,19.5,3.4
20050403,0.52,1.0239,2.28,0,11.9,5.4,19.5,3.2
20050404,0.5,1.0251,2.3,0,11.9,5,18.7,3.1
20050405,0.69,1.0268,0.5,0.01,10.4,6.9,13.8,2
20050406,0.66,1.0208,1.82,0.1,13.2,6.6,19.5,4.2
20050407,0.72,1.01,0.68,0.76,12,7.7,14.6,5.1
20050408,0.8,1.0063,0.9,0.76,7.6,5.4,9.7,4.6
20050409,0.85,1.0157,0.37,0.06,3.6,0.8,5.4,5.6
20050410,0.69,1.0254,1.59,0.01,5.1,-1.2,9,3.2
20050411,0.54,1.0234,2.02,0,9.1,3,15,4.4
20050412,0.69,1.0193,0.84,0,8.7,6.1,10.6,2.8
20050413,0.68,1.0133,1.1,0,10.1,6.5,13.9,2.8
20050414,0.64,1.0071,2.11,0,12,5.4,18.6,3.8
20050415,0.67,1.0048,2.15,0,10.9,6.1,17.6,2.2
20050416,0.81,0.9986,0.38,1.86,8.6,6.2,11.2,5
20050417,0.92,1.0002,0.39,1.12,6.3,3.5,8.5,4
20050418,0.8,1.0033,1.15,0.39,10.5,7.6,14,4.1
20050419,0.74,1.006,1.11,0.04,9.5,6.8,12.4,3.8
20050420,0.84,1.011,0.61,0.53,7.5,6.1,9.3,1.5
20050421,0.78,1.0166,1.41,0,8.1,4,12.9,2.4
20050422,0.54,1.0155,2.86,0,9.3,0.7,16.8,2.8
20050423,0.7,1.0127,1.03,0.27,10.7,5.8,16.5,2.5
20050424,0.96,1.0104,0.43,1.57,11,10,12.5,2.2
20050425,0.82,1.011,0.98,0.06,10.8,9.1,13.3,3.4
20050426,0.7,1.0169,1.89,0.07,12.8,8.3,18.8,3.6
20050427,0.88,1.0206,0.54,0.42,11,9.4,13.8,2.8
20050428,0.72,1.022,2,0,14.4,8.5,19.5,1.8
20050429,0.61,1.0199,2.65,0,17.8,11.2,25.2,2
20050430,0.57,1.0153,2.81,0,19,10.9,26.3,2.9
20050501,0.52,1.013,2.74,0,20.6,12.6,28.7,3.4
20050502,0.53,1.0149,2.22,0.16,19.9,12.2,27.7,3.2
20050503,0.86,1.0174,1,0.89,14.7,10.2,21,5.4
20050504,0.84,1.0168,1.39,0.41,11.8,9.5,17.9,3.9
20050505,0.84,1.0171,1.6,0.51,11.4,8.6,16.7,4
20050506,0.79,1.0191,0.8,0.85,10,7.8,13.6,3.8
20050507,0.83,1.0141,0.79,0.48,10.2,7.7,14,4.5
20050508,0.61,1.0143,2.78,0,10.1,5.3,15,2.8
20050509,0.6,1.0135,2.83,0.08,10.5,6.4,15.2,2.5
20050510,0.63,1.0161,2.42,0,9.7,4.8,14.8,5.8
20050511,0.66,1.0206,3.06,0,9.4,2,16.7,6.4
20050512,0.54,1.0167,2.8,0.25,12.4,2.5,20.2,4.2
20050513,0.7,1.0153,2.05,0.06,14.1,8.8,21,1.9
20050514,0.79,1.0136,0.8,0.3,13.5,11.3,16.8,4.4
20050515,0.73,1.016,1.89,0,13.6,9.1,17.8,1.8
20050516,0.92,1.0139,0.63,0.88,9.9,7.7,12.4,2.4
20050517,0.77,1.0125,2.85,1.46,12.3,7.4,19.1,3.2
20050518,0.82,1.0199,0.72,0.47,9,6.4,12.6,2.2
20050519,0.7,1.0234,2.94,0,12,4.9,19.3,3.2
20050520,0.62,1.019,2.99,0.3,17.4,8,26,3.6
20050521,0.82,1.0156,1.19,0.07,16.7,13.8,20,4.8
20050522,0.86,1.0148,1.48,1.75,14.6,12.4,21,4.8
20050523,0.9,1.0205,1.08,0.48,12.1,9.1,15.1,4
20050524,0.67,1.025,3.16,0,14.7,7.9,20.9,2.7
20050525,0.6,1.0244,3.15,0,18.2,9.4,26.3,3.2
20050526,0.62,1.02,3.18,0,21.1,11.2,29.2,2.6
20050527,0.58,1.0158,2.88,0,22.8,14.4,30.6,3.4
20050528,0.56,1.0164,3.13,0,23.5,16,30,3.4
20050529,0.67,1.015,2.9,0,23.3,16.5,30.8,3.8
20050530,0.83,1.0202,0.54,0.43,17.4,11.1,21.9,4.2
20050531,0.67,1.0255,2.82,0,14.2,8.4,19.8,1.9
20050601,0.63,1.022,3.19,0,15.1,8.8,21.3,1.5
